dataset,comparison,miRNA,n_group_a,n_group_b,group_a_label,group_b_label,mean_group_a_log2,mean_group_b_log2,sd_group_a_log2,sd_group_b_log2,log2FC_groupA_minus_groupB,fold_change_groupA_over_groupB,se_log2FC,welch_t,p_welch,q_bh_welch,p_mann_whitney,auc_groupA_high,auc_bootstrap_ci95_low,auc_bootstrap_ci95_high
GSE190749,SD_vs_NonSevere,hsa-miR-146a-5p,8.0,11.0,Severe dengue,Non-severe dengue,4.4337214482100284,3.031965502898491,,,1.4017559453115376,2.6422297985395438,,1.6392313559143072,0.1265992907816427,0.9413072241304024,0.1773702733455055,0.6931818181818182,,
GSE190749,SD_vs_NonSevere,hsa-miR-219a-2-3p,8.0,11.0,Severe dengue,Non-severe dengue,0.9598051076818116,0.2674751532426368,,,0.6923299544391749,1.6158910785448153,,1.701838203826764,0.127831291382173,0.9413072241304024,0.0686702367312775,0.75,,
GSE190749,SD_vs_NonSevere,hsa-miR-582-5p,8.0,11.0,Severe dengue,Non-severe dengue,2.3096391239606264,1.2888554283526965,,,1.02078369560793,2.029020857676373,,1.650932776376397,0.1281621914018171,0.9413072241304024,0.1517557090312508,0.7045454545454546,,
GSE190749,SD_vs_NonSevere,hsa-miR-620,8.0,11.0,Severe dengue,Non-severe dengue,4.287460030262756,3.4551996859111798,,,0.8322603443515768,1.7804727362018011,,1.5976652064199666,0.1292061354088498,0.9413072241304024,0.0506205181127781,0.7727272727272727,,
GSE190749,SD_vs_NonSevere,hsa-miR-324-5p,8.0,11.0,Severe dengue,Non-severe dengue,0.8755531566320632,0.2674751532426368,,,0.6080780033894264,1.5242272397703502,,1.6797667496064326,0.1309780259714845,0.9413072241304024,0.0686702367312775,0.75,,
GSE190749,SD_vs_NonSevere,hsa-miR-4516,8.0,11.0,Severe dengue,Non-severe dengue,6.40786503265802,5.430297673221327,,,0.9775673594366924,1.9691422837889123,,1.606765230453583,0.1312544014140638,0.9413072241304024,0.137027119452334,0.7102272727272727,,
GSE190749,SD_vs_NonSevere,hsa-miR-1250-5p,8.0,11.0,Severe dengue,Non-severe dengue,0.8255841367710195,0.2674751532426368,,,0.5581089835283827,1.4723380807791069,,1.656685013384495,0.1347879169015691,0.9413072241304024,0.0686702367312775,0.75,,
GSE190749,SD_vs_NonSevere,hsa-miR-1205,8.0,11.0,Severe dengue,Non-severe dengue,0.346034282679428,0.7973563288315074,,,-0.4513220461520794,0.7313723312605556,,-1.570892189661948,0.1350999078291754,0.9413072241304024,0.1966179638245996,0.3181818181818182,,
GSE190749,SD_vs_NonSevere,hsa-miR-155-5p,8.0,11.0,Severe dengue,Non-severe dengue,2.5796663604257795,3.543864292780641,,,-0.9641979323548616,0.5125632923566324,,-1.6304095065827249,0.1359676111421395,0.9413072241304024,0.1773702733455055,0.3068181818181818,,
GSE190749,SD_vs_NonSevere,hsa-miR-548q,8.0,11.0,Severe dengue,Non-severe dengue,4.761142820412616,5.763497450113295,,,-1.0023546297006796,0.4991846131103402,,-1.6515823813148605,0.1387943573999454,0.9413072241304024,0.1773702733455055,0.3068181818181818,,
GSE190749,SD_vs_NonSevere,hsa-miR-520c-3p,8.0,11.0,Severe dengue,Non-severe dengue,3.021788660258906,3.959489229453936,,,-0.9377005691950302,0.5220643067147501,,-1.591713584164678,0.1397994088895218,0.9413072241304024,0.1773702733455055,0.3068181818181818,,
GSE190749,SD_vs_NonSevere,hsa-miR-515-3p,8.0,11.0,Severe dengue,Non-severe dengue,1.0461611796031016,2.0441018717346826,,,-0.997940692131581,0.5007142113340424,,-1.5801021943988889,0.1414739691061066,0.9413072241304024,0.0327591225424042,0.2045454545454545,,
GSE190749,SD_vs_NonSevere,hsa-miR-1257,8.0,11.0,Severe dengue,Non-severe dengue,4.153458335749222,5.020201393740745,,,-0.8667430579915232,0.5483834519381582,,-1.611918687839638,0.1423968149191118,0.9413072241304024,0.1288402000476304,0.2840909090909091,,
GSE190749,SD_vs_NonSevere,hsa-miR-4421,8.0,11.0,Severe dengue,Non-severe dengue,0.4806896575459856,0.9329252748153836,,,-0.4522356172693981,0.7309093442045296,,-1.5382480803147172,0.1425012116787083,0.9413072241304024,0.3815158938802444,0.375,,
GSE190749,SD_vs_NonSevere,hsa-miR-369-3p,8.0,11.0,Severe dengue,Non-severe dengue,1.141920021295717,2.3045784710544805,,,-1.1626584497587635,0.4466886647827071,,-1.5538666789731108,0.1426430311123528,0.9413072241304024,0.2641283351226227,0.3409090909090909,,
GSE190749,SD_vs_NonSevere,hsa-miR-1469,8.0,11.0,Severe dengue,Non-severe dengue,0.625592033159191,0.2674751532426368,,,0.3581168799165541,1.281751761053177,,1.5749496260725369,0.1457872457914904,0.9413072241304024,0.1172202999041464,0.7159090909090909,,
GSE190749,SD_vs_NonSevere,hsa-let-7b-5p,8.0,11.0,Severe dengue,Non-severe dengue,6.410177429592583,5.653745626651787,,,0.7564318029407957,1.6893073139208357,,1.5590726674690292,0.1482346382149826,0.9413072241304024,0.2375433304225874,0.6704545454545454,,
GSE190749,SD_vs_NonSevere,hsa-miR-378e,8.0,11.0,Severe dengue,Non-severe dengue,6.71266058422836,8.107240823474568,,,-1.394580239246208,0.3803553388737615,,-1.6027159209444557,0.1522100223780876,0.9413072241304024,0.0754147812971342,0.25,,
GSE190749,SD_vs_NonSevere,hsa-miR-23a-3p,8.0,11.0,Severe dengue,Non-severe dengue,7.068523284620401,6.225238297174346,,,0.8432849874460553,1.7941306937496826,,1.5442494033537966,0.152504020356381,0.9413072241304024,0.1773702733455055,0.6931818181818182,,
GSE190749,SD_vs_NonSevere,hsa-miR-548h-5p,8.0,11.0,Severe dengue,Non-severe dengue,1.8325806891779972,1.0702597538682173,,,0.7623209353097802,1.6962172199883971,,1.473077696769484,0.162935099036052,0.9413072241304024,0.1997999613765609,0.6818181818181818,,
GSE190749,SD_vs_NonSevere,hsa-miR-1298-5p,8.0,11.0,Severe dengue,Non-severe dengue,0.975905425283021,1.728850400838477,,,-0.752944975555456,0.5933910303534807,,-1.4579377523431414,0.1634930476801082,0.9413072241304024,0.3196185303354717,0.3579545454545454,,
GSE190749,SD_vs_NonSevere,hsa-miR-186-5p,8.0,11.0,Severe dengue,Non-severe dengue,5.563648141218577,5.079649438631241,,,0.4839987025873355,1.3986148249664785,,1.5116769254108078,0.1637155628815007,0.9413072241304024,0.1773702733455055,0.6931818181818182,,
GSE190749,SD_vs_NonSevere,hsa-miR-1275,8.0,11.0,Severe dengue,Non-severe dengue,1.7099571388860153,0.7706395769909773,,,0.939317561895038,1.9176209317536488,,1.4781021882615095,0.1640082891728173,0.9413072241304024,0.0876774332578565,0.7386363636363636,,
GSE190749,SD_vs_NonSevere,hsa-miR-2682-5p,8.0,11.0,Severe dengue,Non-severe dengue,1.425217150707334,2.2707043168864143,,,-0.8454871661790804,0.5565228519340131,,-1.4539826711396575,0.164748969263536,0.9413072241304024,0.2152981613229028,0.3238636363636363,,
GSE190749,SD_vs_NonSevere,hsa-miR-548d-5p,8.0,11.0,Severe dengue,Non-severe dengue,1.7350768988078036,0.7278829953181848,,,1.007193903489619,2.009997773745354,,1.4923397775741558,0.1648281980953458,0.9413072241304024,0.0971688336534324,0.7329545454545454,,
GSE190749,SD_vs_NonSevere,hsa-miR-203a-3p,8.0,11.0,Severe dengue,Non-severe dengue,1.840175495318832,2.565719998275615,,,-0.7255445029567831,0.6047687492924428,,-1.4537762839747572,0.1658841858728439,0.9413072241304024,0.1773702733455055,0.3068181818181818,,
GSE190749,SD_vs_NonSevere,hsa-miR-520a-5p,8.0,11.0,Severe dengue,Non-severe dengue,1.2521373516096177,1.9890948189229545,,,-0.7369574673133368,0.6000033798726115,,-1.445147993679492,0.1675922763014467,0.9413072241304024,0.272287052472811,0.3409090909090909,,
GSE190749,SD_vs_NonSevere,hsa-miR-144-3p,8.0,11.0,Severe dengue,Non-severe dengue,2.428996023127473,3.358333066805805,,,-0.929337043678332,0.5250995834502933,,-1.487072960232647,0.1676075336657947,0.9413072241304024,0.1288402000476304,0.2840909090909091,,
GSE190749,SD_vs_NonSevere,hsa-miR-378h,8.0,11.0,Severe dengue,Non-severe dengue,3.6189929871129234,4.67195951442963,,,-1.0529665273167064,0.4819760863068594,,-1.50728215445697,0.1687870379486101,0.9413072241304024,0.2375433304225874,0.3295454545454545,,
GSE190749,SD_vs_NonSevere,hsa-miR-340-5p,8.0,11.0,Severe dengue,Non-severe dengue,3.3863340460971125,2.733905756940358,,,0.6524282891567545,1.5718115837318247,,1.4359351758786625,0.171531544280933,0.9413072241304024,0.1773702733455055,0.6931818181818182,,
GSE190749,SD_vs_NonSevere,hsa-miR-503-3p,8.0,11.0,Severe dengue,Non-severe dengue,1.5479057309045687,0.7462793801159674,,,0.8016263507886013,1.7430649774166396,,1.4417911628315734,0.1722865937147736,0.9413072241304024,0.1692699134833054,0.6931818181818182,,
GSE190749,SD_vs_NonSevere,hsa-miR-503-5p,8.0,11.0,Severe dengue,Non-severe dengue,4.003017479426513,4.444936196744993,,,-0.4419187173184795,0.7361549055173177,,-1.4127599672364557,0.1770914545307632,0.9413072241304024,0.1086502077214151,0.2727272727272727,,
GSE190749,SD_vs_NonSevere,hsa-miR-487a-3p,8.0,11.0,Severe dengue,Non-severe dengue,1.9433257920317928,1.0829229888745655,,,0.8604028031572275,1.8155451434808163,,1.4205183334700264,0.1779318926999994,0.9413072241304024,0.1065920330736339,0.7272727272727273,,
GSE190749,SD_vs_NonSevere,hsa-miR-520h,8.0,11.0,Severe dengue,Non-severe dengue,3.924245318900894,4.682120766335024,,,-0.75787544743413,0.5913665525205334,,-1.4671170527969746,0.1783457200290011,0.9413072241304024,0.2375433304225874,0.3295454545454545,,
GSE190749,SD_vs_NonSevere,hsa-miR-3158-3p,8.0,11.0,Severe dengue,Non-severe dengue,1.3819334961649306,0.7530477009178363,,,0.6288857952470942,1.546370258309459,,1.4168087466730004,0.1788871820165215,0.9413072241304024,0.0876774332578565,0.7386363636363636,,
GSE190749,SD_vs_NonSevere,hsa-miR-576-5p,8.0,11.0,Severe dengue,Non-severe dengue,1.306488679659875,0.4968021186754352,,,0.8096865609844397,1.752830582392945,,1.4264654316694931,0.1813682878361912,0.9413072241304024,0.1664038995854105,0.6931818181818182,,
GSE190749,SD_vs_NonSevere,hsa-miR-548a-5p,8.0,11.0,Severe dengue,Non-severe dengue,3.752366780848517,4.531172458908042,,,-0.7788056780595247,0.5828490998851916,,-1.4105036468231156,0.1821780470305923,0.9413072241304024,0.2060014289116456,0.3181818181818182,,
GSE190749,SD_vs_NonSevere,hsa-miR-496,8.0,11.0,Severe dengue,Non-severe dengue,4.229591488241562,5.035154292080139,,,-0.8055628038385771,0.5721388420244768,,-1.4584955281577257,0.1825408753642761,0.9413072241304024,0.3215380069993516,0.3579545454545454,,
GSE190749,SD_vs_NonSevere,hsa-miR-147a,8.0,11.0,Severe dengue,Non-severe dengue,3.742496145617368,4.23331347902115,,,-0.4908173334037813,0.7116218267944222,,-1.410295741028197,0.1840419657074478,0.9413072241304024,0.2060014289116456,0.3181818181818182,,
GSE190749,SD_vs_NonSevere,hsa-miR-133a-5p,8.0,11.0,Severe dengue,Non-severe dengue,2.407369189729065,2.974244171034732,,,-0.5668749813056673,0.6750774897816988,,-1.3928922866855908,0.1840830298463978,0.9413072241304024,0.2375433304225874,0.3295454545454545,,
GSE190749,SD_vs_NonSevere,hsa-miR-218-5p,8.0,11.0,Severe dengue,Non-severe dengue,2.486361123923332,1.703424335159672,,,0.7829367887636596,1.7206298707064671,,1.3864902467056517,0.1846318332672679,0.9413072241304024,0.0754147812971342,0.75,,
GSE190749,SD_vs_NonSevere,hsa-miR-601,8.0,11.0,Severe dengue,Non-severe dengue,1.9782159660296916,0.8866817309826603,,,1.091534235047031,2.1310053794840664,,1.4195883310699446,0.1860224294647349,0.9413072241304024,0.260743871237741,0.6590909090909091,,
GSE190749,SD_vs_NonSevere,hsa-miR-526a+hsa-miR-518c-5p+hsa-miR-518d-5p,8.0,11.0,Severe dengue,Non-severe dengue,3.0958882663554794,3.89298347223071,,,-0.7970952058752308,0.575506765750097,,-1.4281554399515315,0.1868842844095205,0.9413072241304024,0.3510624222698526,0.3636363636363636,,
GSE190749,SD_vs_NonSevere,hsa-miR-193a-3p,8.0,11.0,Severe dengue,Non-severe dengue,1.5686912901670145,2.4850155717770908,,,-0.9163242816100764,0.5298572797040101,,-1.3807961031431324,0.1871475782570959,0.9413072241304024,0.1997999613765609,0.3181818181818182,,
GSE190749,SD_vs_NonSevere,hsa-miR-582-3p,8.0,11.0,Severe dengue,Non-severe dengue,1.5683722331547394,0.7460533725515958,,,0.8223188606031436,1.7682458319114285,,1.3895011000218291,0.1893436148847994,0.9413072241304024,0.2455948167744073,0.6647727272727273,,
GSE190749,SD_vs_NonSevere,hsa-miR-361-3p,8.0,11.0,Severe dengue,Non-severe dengue,1.1464572540520133,0.3778501355474411,,,0.7686071185045722,1.7036241880256149,,1.4371160668240115,0.1894251908085208,0.9413072241304024,0.4211407460113134,0.6136363636363636,,
GSE190749,SD_vs_NonSevere,hsa-miR-1249-3p,8.0,11.0,Severe dengue,Non-severe dengue,0.3789135834086522,0.9360550827997852,,,-0.557141499391133,0.6796474579268339,,-1.382364200775008,0.189498117526739,0.9413072241304024,0.5571442322134389,0.4147727272727273,,
GSE190749,SD_vs_NonSevere,hsa-miR-1293,8.0,11.0,Severe dengue,Non-severe dengue,2.4435184017489355,3.1756842994629184,,,-0.7321658977139829,0.6019994617946185,,-1.371325229064773,0.1898075461603449,0.9413072241304024,0.1773702733455055,0.3068181818181818,,
GSE190749,SD_vs_NonSevere,hsa-miR-3144-5p,8.0,11.0,Severe dengue,Non-severe dengue,2.455579166750057,3.481587775689617,,,-1.0260086089395597,0.4910668672982059,,-1.4116159650714262,0.1964949388955727,0.9413072241304024,0.2003932129748752,0.3181818181818182,,
GSE190749,SD_vs_NonSevere,hsa-miR-16-5p,8.0,11.0,Severe dengue,Non-severe dengue,3.2559147604456524,4.9140738686039365,,,-1.658159108158284,0.316843185413322,,-1.3577652410289864,0.1966792342486326,0.9413072241304024,0.272287052472811,0.3409090909090909,,
GSE190749,SD_vs_NonSevere,hsa-miR-1306-3p,8.0,11.0,Severe dengue,Non-severe dengue,2.27026273464213,3.355465348126472,,,-1.0852026134843418,0.4713260698224923,,-1.3669108732029178,0.1974182057214665,0.9413072241304024,0.1517557090312508,0.2954545454545454,,
GSE190749,SD_vs_NonSevere,hsa-miR-641,8.0,11.0,Severe dengue,Non-severe dengue,2.6946360064620567,1.7730488577129513,,,0.9215871487491054,1.8941980072758595,,1.3475917478440245,0.1997604776525249,0.9413072241304024,0.2060014289116456,0.6818181818181818,,
GSE190749,SD_vs_NonSevere,hsa-miR-4431,8.0,11.0,Severe dengue,Non-severe dengue,1.5278256912808388,0.9076326973970892,,,0.6201929938837495,1.5370807876993575,,1.3370147780862514,0.1999212185574225,0.9413072241304024,0.1583771710926373,0.6988636363636364,,
GSE190749,SD_vs_NonSevere,hsa-miR-142-3p,8.0,11.0,Severe dengue,Non-severe dengue,3.523390875808896,4.291059270301353,,,-0.7676683944924569,0.5873659769976574,,-1.3496954907833263,0.2017992985684601,0.9413072241304024,0.1773702733455055,0.3068181818181818,,
GSE190749,SD_vs_NonSevere,hsa-miR-433-5p,8.0,11.0,Severe dengue,Non-severe dengue,2.9042692629994398,3.577913800497939,,,-0.6736445374984998,0.6269209568872681,,-1.3599058257767944,0.201814018786508,0.9413072241304024,0.1517557090312508,0.2954545454545454,,
GSE190749,SD_vs_NonSevere,hsa-miR-548ai+hsa-miR-570-5p,8.0,11.0,Severe dengue,Non-severe dengue,3.0142087073475,2.1522256142071168,,,0.8619830931403829,1.8175349331856328,,1.339451446071206,0.2018847138370036,0.9413072241304024,0.1602161770326712,0.6988636363636364,,
GSE190749,SD_vs_NonSevere,hsa-miR-410-3p,8.0,11.0,Severe dengue,Non-severe dengue,1.218889239972483,0.5699665698150391,,,0.6489226701574442,1.5679968597583296,,1.3544482931670991,0.2035300822755065,0.9413072241304024,0.0855541593115612,0.7386363636363636,,
GSE190749,SD_vs_NonSevere,hsa-miR-548c-5p+hsa-miR-548o-5p+hsa-miR-548am-5p,8.0,11.0,Severe dengue,Non-severe dengue,0.764782205408052,0.343835115741685,,,0.4209470896663669,1.3388061558327815,,1.3703356072793929,0.2040485111968497,0.9413072241304024,0.1664038995854105,0.6931818181818182,,
GSE190749,SD_vs_NonSevere,hsa-miR-939-5p,8.0,11.0,Severe dengue,Non-severe dengue,3.4484690305354544,2.5224022006596614,,,0.926066829875793,1.900088781409768,,1.333768449226614,0.2046491389688264,0.9413072241304024,0.0827799633802012,0.7443181818181818,,
GSE190749,SD_vs_NonSevere,hsa-miR-1304-3p,8.0,11.0,Severe dengue,Non-severe dengue,0.583527905953137,0.2674751532426368,,,0.3160527527105001,1.2449197555294884,,1.3521816819981394,0.2061442893010071,0.9413072241304024,0.1623559118158853,0.6931818181818182,,
GSE190749,SD_vs_NonSevere,hsa-miR-518f-3p,8.0,11.0,Severe dengue,Non-severe dengue,2.63807103867458,3.3978432823790072,,,-0.7597722437044272,0.5905895589226658,,-1.3730341255062888,0.2067369244029196,0.9413072241304024,0.31004736577492,0.3522727272727273,,
GSE190749,SD_vs_NonSevere,hsa-miR-651-5p,8.0,11.0,Severe dengue,Non-severe dengue,4.131351731267985,4.514311059588246,,,-0.3829593283202603,0.7668629485180596,,-1.3140477834142696,0.2076592942227002,0.9413072241304024,0.272287052472811,0.3409090909090909,,
GSE190749,SD_vs_NonSevere,hsa-miR-376a-2-5p,8.0,11.0,Severe dengue,Non-severe dengue,0.7682073997217961,0.2674751532426368,,,0.5007322464791593,1.4149315351370872,,1.3586362864929566,0.2110052302896602,0.9413072241304024,0.2647148383101171,0.6534090909090909,,
GSE190749,SD_vs_NonSevere,hsa-miR-130a-3p,8.0,11.0,Severe dengue,Non-severe dengue,2.7137049752573152,1.6335377039409875,,,1.0801672713163275,2.1142812043738144,,1.313877174790126,0.2113240283080336,0.9413072241304024,0.0908417348045831,0.7386363636363636,,
GSE190749,SD_vs_NonSevere,hsa-miR-1268a,8.0,11.0,Severe dengue,Non-severe dengue,3.4860618303742115,2.490293711993779,,,0.9957681183804326,1.994141962314466,,1.3067997732862413,0.2114058799703709,0.9413072241304024,0.1288402000476304,0.7159090909090909,,
GSE190749,SD_vs_NonSevere,hsa-miR-629-5p,8.0,11.0,Severe dengue,Non-severe dengue,2.0539725865697984,1.0875890663138803,,,0.966383520255918,1.9539364154992689,,1.317829353704305,0.2122200354557261,0.9413072241304024,0.2455948167744073,0.6647727272727273,,
GSE190749,SD_vs_NonSevere,hsa-miR-3150b-3p,8.0,11.0,Severe dengue,Non-severe dengue,0.346034282679428,0.7092975402698943,,,-0.3632632575904663,0.7774041651370169,,-1.2921855510942155,0.2138705537572852,0.9413072241304024,0.4211407460113134,0.3863636363636363,,
GSE190749,SD_vs_NonSevere,hsa-miR-30a-3p,8.0,11.0,Severe dengue,Non-severe dengue,2.4210482653349468,3.0083972471744214,,,-0.5873489818394746,0.6655647898316189,,-1.3001298863584996,0.2142473092511565,0.9413072241304024,0.3510624222698526,0.3636363636363636,,
GSE190749,SD_vs_NonSevere,hsa-miR-211-3p,8.0,11.0,Severe dengue,Non-severe dengue,1.7049777653102995,2.4632868132328523,,,-0.7583090479225527,0.5911888446268353,,-1.2924781611497032,0.2160666418668048,0.9413072241304024,0.31004736577492,0.3522727272727273,,
GSE190749,SD_vs_NonSevere,hsa-miR-660-5p,8.0,11.0,Severe dengue,Non-severe dengue,0.871903749227838,0.3474484047228448,,,0.5244553445049932,1.4383904470966389,,1.331062467252507,0.2191909991888362,0.9413072241304024,0.1207600731978176,0.7159090909090909,,
GSE190749,SD_vs_NonSevere,hsa-miR-126-3p,8.0,11.0,Severe dengue,Non-severe dengue,3.504004724860317,4.849448242687751,,,-1.345443517827433,0.3935329885427638,,-1.275413296559123,0.2218989049455828,0.9413072241304024,0.1517557090312508,0.2954545454545454,,
GSE190749,SD_vs_NonSevere,hsa-miR-506-3p,8.0,11.0,Severe dengue,Non-severe dengue,1.835562975261104,1.069518320311804,,,0.7660446549493003,1.700600957083611,,1.2950595124119575,0.2226101031019818,0.9413072241304024,0.3215380069993516,0.6420454545454546,,
GSE190749,SD_vs_NonSevere,hsa-miR-597-5p,8.0,11.0,Severe dengue,Non-severe dengue,4.234281587616819,4.6945386772822255,,,-0.4602570896654061,0.7268567205410471,,-1.2788159559676864,0.2245737423816198,0.9413072241304024,0.3635118075965441,0.3693181818181818,,
GSE190749,SD_vs_NonSevere,hsa-miR-1180-3p,8.0,11.0,Severe dengue,Non-severe dengue,1.7321103684921813,2.584046333142867,,,-0.8519359646506857,0.5540407649967981,,-1.2620371435400106,0.2254681380437029,0.9413072241304024,0.3421132665030042,0.3636363636363636,,
GSE190749,SD_vs_NonSevere,hsa-miR-4755-5p,8.0,11.0,Severe dengue,Non-severe dengue,3.2743400914952607,2.493129336535883,,,0.7812107549593779,1.7185725478634868,,1.2712755590329283,0.2255554646391453,0.9413072241304024,0.1288402000476304,0.7159090909090909,,
GSE190749,SD_vs_NonSevere,hsa-miR-644a,8.0,11.0,Severe dengue,Non-severe dengue,5.104383952298564,5.733871407341183,,,-0.6294874550426188,0.6464060226109373,,-1.305251322895227,0.2278404597111037,0.9413072241304024,0.272287052472811,0.3409090909090909,,
GSE190749,SD_vs_NonSevere,hsa-miR-1277-3p,8.0,11.0,Severe dengue,Non-severe dengue,2.3766751341596137,1.3299219158275453,,,1.0467532183320685,2.0658753647304056,,1.268039209956894,0.2295054762414808,0.9413072241304024,0.213480195217061,0.6761363636363636,,
GSE190749,SD_vs_NonSevere,hsa-miR-6503-5p,8.0,11.0,Severe dengue,Non-severe dengue,0.4869455198359947,0.2674751532426368,,,0.2194703665933579,1.1643060750535963,,1.245411706036528,0.2351863978655083,0.9413072241304024,0.1110422215518153,0.7215909090909091,,
GSE190749,SD_vs_NonSevere,hsa-miR-5196-3p+hsa-miR-6732-3p,8.0,11.0,Severe dengue,Non-severe dengue,1.2742269262123058,0.6988377933423849,,,0.5753891328699209,1.490079322583571,,1.2312646593605892,0.2362732420137094,0.9413072241304024,0.0344393694458785,0.7954545454545454,,
GSE190749,SD_vs_NonSevere,hsa-miR-3202,8.0,11.0,Severe dengue,Non-severe dengue,0.7991930938512646,1.49807728788132,,,-0.6988841940300554,0.6160484853084023,,-1.2304460487602624,0.2372725977899691,0.9413072241304024,0.2809539075502552,0.3465909090909091,,
GSE190749,SD_vs_NonSevere,hsa-miR-642a-3p,8.0,11.0,Severe dengue,Non-severe dengue,0.9379456385101964,0.5053927434289611,,,0.4325528950812352,1.349619660331853,,1.2208701336717809,0.2397837164290219,0.9413072241304024,0.0421584525720253,0.7840909090909091,,
GSE190749,SD_vs_NonSevere,hsa-miR-3185,8.0,11.0,Severe dengue,Non-severe dengue,1.894691518055581,1.1690540836247405,,,0.7256374344308407,1.6536311084757105,,1.209678926309337,0.2433258588981869,0.9413072241304024,0.12594885310407,0.7159090909090909,,
