,sample_20035,Sample_20139,sample_20185,Sample_20260,Sample_20464,sample_20476,Sample_20654,Sample_20655,Sample_20688,Sample_20736,sample_B10,Sample_B11,Sample_B12,Sample_B13,Sample_B14,sample_B15,Sample_B2,Sample_B3,Sample_B4,Sample_B5,sample_B6,Sample_B7,Sample_B8,Sample_B9,Sample_C1,sample_C10,Sample_C11,Sample_C12,Sample_C13,Sample_C14,Sample_C15,Sample_C2,Sample_C3,Sample_C4,Sample_C5,Sample_C6,Sample_C7,Sample_C8,Sample_C9
hsa-miR-182-5p,8.379116405861652,10.851273003625096,10.468768339789472,8.58638494317134,10.142953329127431,6.382188227138422,0.0,0.0,7.806396944187885,9.56816304805387,7.152988233767975,7.419655424635941,7.573787837013385,7.823577227776035,8.530336386240073,5.918160294537693,9.301756828859883,0.0,9.756639672323077,7.2384810401595665,7.804832278581233,9.842311686562113,9.093877933022329,7.503019050030454,5.2152911830644655,8.492381337850391,0.0,7.321240428744282,8.461808277524407,0.0,9.100202743042239,5.459887591455756,8.586667035276243,0.0,0.0,6.16725153103368,8.868770657805745,8.917332280319886,9.839066888202286
hsa-miR-183-5p,4.25904919948946,6.344790162284824,5.195863913385373,4.0665450092725175,5.036569011636245,2.749121535550892,0.0,0.0,0.0,0.0,4.438351651198434,4.4816732014944245,4.028555742620242,0.0,4.692557868125835,1.602486313307815,5.918452120241889,2.165446162339173,6.007175144654778,1.7779053386727415,0.0,0.0,0.0,4.871231447764752,5.2152911830644655,5.0102810500247905,0.0,2.231402068989172,6.156155312670663,0.0,0.0,1.8197621485154114,0.0,6.475637574432389,0.0,0.0,0.0,3.3615704179572066,0.0
hsa-miR-184,0.0,2.6471120055915476,0.0,0.0,2.390355641829638,0.0,6.674936676608223,0.0,0.0,0.0,4.651206578801116,2.368559597503794,1.350043515277603,3.355064738907729,0.0,0.4929631112952247,0.0,0.0,0.0,2.0131402436558408,0.49837375709876885,3.3303099447000357,3.172421609091673,0.0,6.005906089516378,0.0,0.0,0.0,0.0,0.0,6.788751304293226,0.0,0.0,0.0,7.136584475207177,0.0,0.0,0.0,0.0
hsa-miR-185-5p,4.077128195569954,5.083245465383566,5.138609325173514,1.6325966155997047,6.233622610236975,5.189155365906537,0.0,0.0,5.079187046559822,4.366832896213912,6.127969128402467,4.447662734711844,3.3638983908707143,2.649759153454997,4.692557868125835,1.696139921764051,6.1201114387890865,4.7626350816820135,4.967309005595701,4.694886380153371,3.8695230892556767,4.358263672345716,0.0,4.2074636207465375,0.0,5.729228968919667,0.0,4.283885202901531,0.0,6.770011943897375,0.0,1.8197621485154114,7.590414745382504,0.0,0.0,0.0,0.0,6.233211585299072,0.0
hsa-miR-186-5p,12.004052974538046,11.386835386506082,11.518216539321795,10.941972341047617,11.839067535281727,11.524588283381648,11.039944650519542,8.798113323440456,11.640839934413734,10.705412663827538,10.527708019404383,9.071968017608556,9.272091779104256,9.259678549111515,10.53279652446181,6.520974123896103,12.8388992661213,10.164794978585643,12.885288700619878,9.4247360180074,10.690445767437772,11.739254928079315,11.009388111880087,10.484185822381463,9.792262489435352,10.872468138990207,7.122383223121835,8.808011877243283,11.06719242855304,7.763387268415891,9.100202743042239,7.4970240909048576,8.586667035276243,10.581292028446393,10.899639817052968,9.608317107195514,10.402800219027528,10.829408456714923,11.422978910539118
hsa-miR-188-5p,0.0,3.5271005393593335,2.745129405648739,4.0665450092725175,3.6631033362884766,1.100718862138279,0.0,0.0,1.705955719272033,2.8157205791129036,0.0,3.0509269081043606,2.151424560370568,2.649759153454997,4.906957870383977,0.0,2.331341096029346,2.165446162339173,4.224803028730158,1.1470719175788795,2.573239721233881,2.373157881101237,2.4254966289286055,0.5983232390031104,0.0,0.0,0.0,0.0,7.465894304940515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-5p,0.0,5.880326212768881,5.8590995019865,0.0,0.0,0.0,0.0,0.0,3.408088434313005,4.009147456049188,0.0,0.0,0.0,0.0,0.0,0.0,5.055795946558048,0.0,0.0,2.94120354052633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.839066888202286
hsa-miR-18b-5p,3.219926139725917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5299770813199567,0.0,0.0,0.0,0.0,1.9080458351696161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,0.0,4.700693455054925,0.0,3.6500615939823984,3.6631033362884766,3.637627948764719,0.0,6.932261077521905,4.694152992058575,4.366832896213912,0.0,0.0,1.0234674021911168,0.0,0.0,0.0,1.5928109271596718,0.0,1.1242347308974603,2.3926577149158175,0.0,1.6277793250588073,1.2971207685801647,1.6115613785615022,7.767523283775161,5.729228968919667,4.952889924243178,5.2463705544609045,0.0,0.0,0.0,0.0,0.0,0.0,7.136584475207177,6.745506932852466,0.0,0.0,0.0
hsa-miR-190b,1.7085755282441701,0.0,0.0,0.0,0.0,1.717750130941088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8371945224549651,0.0,0.49837375709876885,0.0,0.0,1.345889044816067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.289626403279165,0.0
hsa-miR-191-5p,12.070233458490245,15.175386600967942,15.12143470131063,11.94199080412429,13.724599424633453,12.096059139002383,10.489570491951838,10.950875931326621,12.547996672010271,12.784437965671511,9.082547692328786,8.844198350953421,9.035153672185375,8.56805527726305,9.837997747250036,6.215675301711404,12.888272075910168,9.335210600192132,11.629417860777497,9.528036412740596,8.728404019648249,12.09934409658977,10.436202113709868,10.725317702070368,9.200746279653936,8.3385054130612,8.379364902462138,9.800434345677802,9.459760915910653,8.124481057473076,9.777288549812994,7.97437307101075,9.584789523083694,8.895327068122606,12.049467453599211,11.213732719289402,11.474997417121214,9.53777589997451,9.839066888202286
hsa-miR-192-5p,11.79401532817213,9.209203664528637,9.815198546195111,13.571461061272883,10.285867517635758,9.536656545309622,10.012642173683298,11.402059456526311,9.02614567134144,10.401528598601326,8.344298172405743,9.792700447920224,9.109868618563041,9.83555010796211,11.233689242398361,6.021283948368385,11.175401258242216,9.174779690280657,12.649025247819402,10.268962008783733,11.255711080138225,12.941481135612973,11.053830566208909,9.033993269379078,9.747459634315994,9.712482787336516,8.17588256904242,9.80640156119815,10.044040316593831,9.343916358406796,11.98545275281457,9.260485933647262,10.490803109454912,10.267860217182069,11.32325528306655,10.006420262603548,11.714107647666467,9.658635122814156,9.839066888202286
hsa-miR-193a-5p,0.0,0.0,2.4000935270931327,2.0534792977915752,0.0,2.1485586022466054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.564337578536064,3.0827774263638976,0.0,1.6149932267502034,0.0,1.4965771754832178,0.0,0.0,2.6333868578433277,0.0,4.534522799618233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-193b-3p,0.0,2.9222265580042794,0.0,0.0,0.0,2.1485586022466054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0348114510827378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.590414745382504,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-193b-5p,4.420577790874286,2.9222265580042794,0.0,7.890746988969401,2.6561719525642604,2.749121535550892,7.156323718873079,8.587120863753487,4.21210130049644,4.963637882175567,0.0,0.0,4.5991970971339295,6.174345250922793,0.0,0.4929631112952247,4.011024693655459,5.01678435457881,5.8389502356663,6.562658325934007,5.336470526644787,0.0,0.0,3.35772192051878,6.195742182629844,5.580244491210587,7.023586957691191,7.93622263158123,0.0,0.0,0.0,7.022830799687856,8.756175022892274,9.971734065474719,8.353106143209542,8.850604262547213,0.0,0.0,9.839066888202286
hsa-miR-194-5p,3.8689116525329865,5.1911210007095425,4.178993057999509,7.308820727090072,4.889441647705089,3.637627948764719,0.0,0.0,3.554175841297291,4.468744856385923,0.0,1.623926005854212,3.2379496130978733,2.309385407410137,5.453240634171398,0.0,3.3325134145695507,0.0,5.4933932102671506,3.5013673335872704,3.8897442229230905,5.790501140455852,4.179846287522877,2.734116828291775,0.0,0.0,0.0,3.5954683012175765,0.0,0.0,0.0,0.0,0.0,6.735967591488415,0.0,0.0,0.0,0.0,0.0
hsa-miR-195-5p,0.0,0.0,0.0,1.6325966155997047,3.6631033362884766,2.749121535550892,0.0,0.0,0.0,3.7094468824867297,0.0,0.0,1.2491813638644222,0.0,1.2515791322376917,0.0,0.0,0.0,1.7483400288908464,1.4966972048117095,1.5143957222532576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196a-5p,0.0,0.0,0.0,0.0,0.0,3.4984471433349573,0.0,0.0,1.4312685282023285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.008826484448193,0.0,1.5687284407344986,0.0,0.0,0.0,0.0,1.019994992119387,4.813140720500991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196b-5p,1.7085755282441701,4.279799791659313,0.0,0.0,2.390355641829638,2.749121535550892,0.0,0.0,3.6220224305041033,3.8670655634794495,0.0,1.623926005854212,0.0,0.0,0.0,0.0,3.8182750149987554,0.0,2.942207993359051,0.0,1.022581445102276,0.0,0.0,0.0,0.0,2.6333868578433277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.549056458971401,0.0,0.0,0.0,0.0
hsa-miR-197-5p,5.0666678814262625,6.561297752417197,5.404549405343742,5.850975768678308,6.904487046070554,6.214423601219282,0.0,6.6715873165248585,6.6996275240737955,5.435793865642985,4.836656929735641,4.18408525500609,3.2379496130978733,5.029176785053717,4.906957870383977,3.3741554633986874,5.94230206178205,4.2040042979607914,4.525068606733047,5.463351224798298,3.763934147754803,4.74314995719505,4.344138259477243,5.711373649483484,5.2152911830644655,4.05436469646114,3.353624770612395,5.818608217531053,0.0,4.039867451191005,6.788751304293226,5.283679161030965,0.0,7.316411481466292,5.571983495749474,7.157179153317942,0.0,0.0,0.0
hsa-miR-1976,3.8689116525329865,0.0,3.7902634040364225,4.315156924833755,4.98917433274509,2.47986718524238,0.0,0.0,3.6220224305041033,4.009147456049188,0.0,2.857260273959043,0.0,1.2134444997206508,2.705773587162871,0.6879552273543434,1.5928109271596718,4.060672715682442,1.7483400288908464,3.050995696978453,1.7973126685691816,3.9664845684691734,1.9689236135134143,2.2009097354109204,6.005906089516378,4.756171795554968,4.099188960528929,4.933912970482245,6.73435880770728,0.0,0.0,4.225861750279055,0.0,0.0,7.549056458971401,0.0,0.0,0.0,0.0
hsa-miR-199a-5p,11.032016923564036,11.90138873607382,11.98616145005756,11.1596305665631,10.846542738624137,11.688154656880522,10.19802926303424,10.009262949271099,12.555200465627818,12.185146736163423,5.404690871900939,6.757950070531084,5.727490423142785,6.276060421359649,9.10859392524349,4.403469066705742,11.043107688306598,8.999172849225983,9.760569755353362,5.31717619408497,7.030877776171677,9.232739471005637,7.947974775160384,7.028092837862756,8.638979758301192,7.778747306079876,6.944779992206049,6.942100886401481,7.146004892243526,6.28986304173396,8.364988550099683,5.88741044046116,7.910844924282546,6.956425198072125,11.349240437375961,10.055283108126272,7.871853451464535,7.1311248302606804,0.0
hsa-miR-199b-5p,10.982735825223125,11.758552782900562,11.725630322397684,11.1213703799829,10.724328009450302,11.660874789900603,10.068084583805286,9.921887596930722,12.51366246398018,12.156798974507746,5.404690871900939,6.694110217271475,5.655415015830271,6.300406911499654,9.10859392524349,4.444531371089804,10.89209928290005,8.999172849225983,9.717412678175181,5.1545033180300805,6.968075969209892,9.086930403089811,7.906952295500395,6.964206688246971,8.638979758301192,7.295945924567544,6.742202475839628,6.852659820294988,7.146004892243526,6.28986304173396,8.364988550099683,5.88741044046116,7.910844924282546,6.956425198072125,11.349240437375961,10.055283108126272,7.871853451464535,7.1311248302606804,0.0
hsa-miR-19a-5p,5.906358339580391,4.178586552910874,6.715716265202543,2.8683148236788125,4.940169626628344,4.8314094305494715,5.947353487169576,0.0,5.302379274099322,4.257170950693284,0.0,2.7497160603459343,3.070685473184118,0.0,1.2515791322376917,1.2783793470241704,5.766427340528307,2.165446162339173,5.648488051211379,0.0,3.333086936564483,4.358263672345716,4.0270201142215,3.122563295469294,0.0,0.0,0.0,5.098584253984896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5666005073854326,0.0
hsa-miR-19b-1-5p,7.066931593092529,6.977541714823071,7.262990568884745,6.0470557890053245,7.192964994209768,6.732060284198587,7.929711124643113,6.353192962163477,6.404471351925128,6.367188664013759,6.445765571223797,4.670442940834126,5.414684111292199,2.309385407410137,5.150782032966137,2.3997152766006113,8.140997885174947,4.936941153948747,8.440807805495158,4.069557335068893,5.470053083540098,6.7589644591952585,6.156205842920922,5.638821533418159,0.0,6.483521681609257,2.984881308367027,5.380414783839757,6.73435880770728,5.5651380316530386,0.0,0.0,0.0,0.0,5.571983495749474,5.187187744842061,8.355519488961297,4.289626403279165,0.0
hsa-miR-19b-2-5p,7.066931593092529,6.977541714823071,7.262990568884745,6.0470557890053245,7.192964994209768,6.732060284198587,7.929711124643113,6.353192962163477,6.404471351925128,6.367188664013759,6.445765571223797,4.670442940834126,5.414684111292199,2.309385407410137,5.150782032966137,2.3997152766006113,8.151266517215683,4.936941153948747,8.440807805495158,4.069557335068893,5.470053083540098,6.7589644591952585,6.170871628750569,5.638821533418159,0.0,6.483521681609257,2.984881308367027,5.380414783839757,6.73435880770728,5.5651380316530386,0.0,1.8197621485154114,0.0,0.0,5.571983495749474,5.187187744842061,8.355519488961297,4.289626403279165,0.0
hsa-miR-200a-5p,0.8123967834358929,2.306871889037365,1.2786536494471334,0.0,0.0,0.0,0.0,0.0,3.3290947921999035,3.7094468824867297,0.0,2.043760777510077,0.6006497729130513,0.0,0.0,0.0,4.011024693655459,0.0,3.488700539527256,0.0,1.2893452993910188,2.71684136354252,1.9689236135134143,0.0,0.0,2.6333868578433277,0.0,0.0,0.0,0.0,6.788751304293226,0.0,0.0,0.0,0.0,0.0,0.0,4.849787590127353,0.0
hsa-miR-200b-5p,0.0,0.0,2.745129405648739,4.0665450092725175,2.880548169705695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.331341096029346,0.0,2.051821131983433,0.0,1.022581445102276,0.0,0.0,0.0,0.0,0.0,4.841289219928124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.738768506906079,0.0,0.0,0.0
hsa-miR-202-3p,4.420577790874286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.705955719272033,0.0,0.0,1.3570422635016297,1.350043515277603,0.0,0.0,0.0,1.5928109271596718,0.0,1.1242347308974603,0.0,0.0,0.7628078701437137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-202-5p,4.420577790874286,0.0,3.63331458678813,0.0,0.0,0.0,0.0,0.0,1.705955719272033,0.0,0.0,1.3570422635016297,1.350043515277603,0.0,2.705773587162871,0.0,1.5928109271596718,0.0,1.1242347308974603,2.692846295847035,1.5143957222532576,0.7628078701437137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-203a-5p,3.8689116525329865,2.306871889037365,0.0,4.315156924833755,2.390355641829638,0.0,0.0,0.0,0.0,3.0960738141884945,4.836656929735641,2.5071056066479858,1.5327978927876977,0.0,3.5907399699608193,1.1518569799689349,4.470655983508448,0.0,4.313081967745656,0.0,1.8805022031261258,3.5175084327210193,3.8919155649781674,2.2009097354109204,6.888591951924702,0.0,4.952889924243178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3615704179572066,0.0
hsa-miR-204-5p,4.077128195569954,5.847728812203114,5.01679676108196,5.684171779662379,3.9864137206675165,2.47986718524238,0.0,0.0,1.705955719272033,3.532471518127315,0.0,3.0509269081043606,2.3592948670660716,2.309385407410137,2.705773587162871,0.0,4.09853060358393,0.0,1.9080458351696161,1.4966972048117095,1.5143957222532576,3.5175084327210193,2.7717838981100447,4.081734572891843,0.0,0.0,0.0,3.0689807231303834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-205-5p,0.8123967834358929,0.0,0.0,4.527158573173471,0.0,0.0,5.947353487169576,0.0,3.808290985536899,2.00732259893602,0.0,6.819084286658181,2.4529805159048226,2.9249609284335882,2.705773587162871,1.5023284407857838,7.045090304135976,0.0,5.261613455706698,0.0,4.421203500122703,4.816333616126455,4.913970926131246,3.35772192051878,6.005906089516378,5.580244491210587,4.099188960528929,5.098584253984896,0.0,0.0,8.778931672798782,4.225861750279055,0.0,0.0,0.0,0.0,6.559134409097545,0.0,0.0
hsa-miR-208b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00732259893602,0.0,0.0,0.0,0.0,3.747298341702995,0.0,3.1803801105416545,0.0,1.363532843247754,0.0,0.49837375709876885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-5p,4.9655562332697505,6.344790162284824,6.950080114259136,4.389339958688287,5.838396484437058,4.995693099488357,0.0,0.0,4.843733184464833,6.285754179674051,0.0,0.0,2.2591003464747232,0.0,0.0,1.1518569799689349,3.8182750149987554,0.0,5.305315990928589,0.0,2.2986269586919175,3.7593920108369994,3.388598421020461,2.734116828291775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.612698833596282,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20b-5p,0.0,3.6830531628562393,0.0,2.3789031686501207,2.390355641829638,1.100718862138279,5.947353487169576,0.0,2.465948267141201,0.0,0.0,1.3570422635016297,0.42681891601063743,0.0,0.0,0.0,0.0,0.0,3.32848962349687,0.6846569872580204,0.0,1.2591698082431888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-21-5p,14.817392358548863,13.947030698259077,14.723737515115133,15.516016738988474,14.430163100846453,14.409020484766026,15.21153246918264,13.487847492610957,13.589182809121864,13.60326228360667,9.548742210253018,10.297609079783074,10.459271814465144,10.992507347320478,13.051569872895612,8.527574021847347,13.995551208814613,15.281094603893724,15.066329843462816,8.680653248982555,11.407289926725696,12.565501466541816,12.83244064854157,10.955202328130985,11.05924395071725,11.880073978220702,9.64984144204229,10.573373876119664,13.421316283763698,10.678178320392158,11.98545275281457,9.973699201462818,12.914013380308914,13.848310832648155,13.822202802685107,13.271303198179153,13.202117746599686,12.888288101867182,12.42271617138525
hsa-miR-210-5p,5.62620831522842,4.771917440680842,3.9318008561581146,6.670073744975363,5.668280107021019,5.863709632234105,6.674936676608223,0.0,6.294416862850188,7.435963457636452,9.255231777034467,8.250155873620887,5.286933661925945,5.748360603038515,8.915806586728412,3.9693776383239445,7.278467193171361,6.791952347840336,8.103920058351843,7.965790694760522,7.340991560029812,8.076606499983118,7.8001625351995525,6.11595175896046,0.0,6.397066162608454,3.353624770612395,0.0,7.948987676535727,0.0,0.0,4.408836792463355,0.0,0.0,8.54519961123066,8.850604262547213,0.0,0.0,0.0
hsa-miR-2115-5p,3.3324957281753784,0.0,0.0,3.5240045647586853,2.0642446056660644,1.100718862138279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9115144204510284,0.0,2.008826484448193,4.453932919468015,1.5687284407344986,0.0,0.0,2.1647699007301022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.316411481466292,0.0,0.0,0.0,0.0,0.0
hsa-miR-2116-5p,0.0,3.5271005393593335,0.0,3.0622029065307843,0.0,1.100718862138279,0.0,0.0,2.3101327808897967,1.327789144367494,0.0,0.0,0.0,1.863071191454528,1.9115144204510284,0.0,3.3325134145695507,0.0,1.9080458351696161,3.5013673335872704,2.104659579787725,2.1647699007301022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-212-5p,3.3324957281753784,0.0,2.4000935270931327,0.0,0.0,1.717750130941088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.355064738907729,0.0,0.0,1.5928109271596718,0.0,2.051821131983433,0.0,0.0,1.6277793250588073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-214-5p,3.5342821758271,0.0,0.0,2.6442633947768783,4.328613645392923,0.0,0.0,0.0,0.0,0.0,0.0,2.043760777510077,0.8958188240437217,0.0,4.135225217246236,0.0,0.0,0.0,2.8664294292876393,0.0,0.0,1.2591698082431888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,5.924432358407504,4.966647052785839,3.9318008561581146,7.308820727090072,4.836864765357603,3.764555077526315,0.0,5.944025863655099,5.281551183166218,5.624266644906581,5.404690871900939,4.224817766013101,2.776635964430719,4.969695901944006,5.703147858674944,0.0,7.535255005639361,3.2802330917871894,6.67902768969493,4.218182401801892,4.129679737049965,6.692484437794294,4.767275214079274,3.0348114510827378,0.0,3.5121786467752,0.0,3.980354850034297,0.0,0.0,6.788751304293226,5.082914967029391,0.0,0.0,6.556739359333059,0.0,0.0,0.0,0.0
hsa-miR-218-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00732259893602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.611814897272937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.720326282729704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219a-5p,0.0,2.6471120055915476,4.178993057999509,0.0,0.0,2.9759404133307115,0.0,0.0,0.0,0.0,0.0,0.0,0.8958188240437217,0.0,0.0,0.0,2.8174379361503097,3.722594990004936,2.1825577443098934,1.1470719175788795,0.0,0.0,1.2971207685801647,1.6115613785615022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5928109271596718,0.0,2.051821131983433,0.0,0.0,0.0,1.0655962612274466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-5p,16.41211190068876,16.768611468386492,16.043015389782777,16.2842812133702,15.406507195654111,14.828645505204669,14.432962478378235,14.507926495890324,15.742567750565732,15.637773310456708,15.23135033420306,13.630989974389891,12.923677423582982,13.073480922628876,16.677198004925934,10.808370985967304,16.19963049543586,16.411250884843522,16.02364559757658,15.302780040799723,14.769582877377946,15.933680032167063,15.131780233310655,14.400253275824868,13.404876356616755,12.936535386436491,12.42392672751088,12.858382344753545,14.499979471430422,12.578969541253878,14.68858752532967,11.89519506987181,13.60539313789043,15.01779887442901,15.778568051724147,14.662791418987114,15.205569446560009,13.045383442760732,15.085459892964337
hsa-miR-221-5p,11.075632200447885,10.948630983513823,11.232943830747677,11.465311085662792,10.897972643356296,11.999346205490165,11.40544071074301,11.050363014702972,11.880441194642138,12.100361674385043,8.489722143533617,8.753148618295327,7.672036022161967,8.230701238800977,11.754440145458018,6.672686033339747,11.118968454206465,11.648317288220406,11.077960528014575,7.244271595195394,8.881399956177654,10.22567514660115,10.532680656023215,8.394948121499976,9.036655330736291,9.500779122212272,7.938912665468497,8.562173444356235,10.044040316593831,6.9610037026314675,7.782212315218072,7.884545313097298,10.713052294969815,12.371298577188146,9.79088949107213,10.505580688986448,9.633034101376033,9.62512456224319,9.839066888202286
hsa-miR-222-5p,7.860309276916385,11.52660859029922,12.45633668896807,8.881291675035277,10.133447968266193,8.53859771120769,8.590494581253083,8.923374097222796,9.013569907672803,9.733404674630803,5.2822527211797805,5.715141831008439,4.860848594678725,0.0,6.481964327981729,2.090399256437853,9.14616217208811,7.564124924558001,8.254573197774386,5.052587546028498,5.522796973438988,7.733517754300956,7.485142313650416,7.199314008303038,7.826152112511617,6.642288219638074,5.243689778859434,6.852659820294988,7.727567987066453,0.0,6.788751304293226,5.374471932186371,8.394557940910527,0.0,9.450286809900929,8.473029893401142,8.133860991172098,4.289626403279165,0.0
hsa-miR-223-3p,8.970266269653917,9.575504205110871,9.88213612917571,8.974611534264332,8.388558468096642,9.44011514641806,7.51664457572903,0.0,8.309146007093636,8.51752315944488,0.0,4.447662734711844,4.799748795035319,0.0,0.0,3.6090032525855373,8.98614799784307,0.0,8.967150119145016,4.660654355582744,5.043435283244946,7.700069122840839,5.779339771417478,7.067322422389595,5.2152911830644655,5.0102810500247905,4.720326282729704,0.0,0.0,0.0,0.0,6.2650410919470945,7.590414745382504,0.0,6.556739359333059,6.16725153103368,9.35331547550046,8.02680288234571,9.839066888202286
hsa-miR-224-5p,3.5342821758271,4.839789997494557,6.147308850290398,0.0,5.036569011636245,5.805847885635377,0.0,0.0,6.6678781885330665,4.737308757004108,4.438351651198434,2.043760777510077,1.973156873574593,2.309385407410137,0.0,0.859703066754126,7.324565998825169,0.0,5.305315990928589,0.0,1.5143957222532576,6.26585111515446,4.6254119158593285,4.497366487842892,0.0,5.729228968919667,0.0,2.231402068989172,0.0,0.0,0.0,0.0,0.0,0.0,6.556739359333059,6.745506932852466,0.0,3.3615704179572066,0.0
hsa-miR-2276-5p,0.0,3.3522233718853007,0.0,0.0,1.0431460219900976,1.100718862138279,0.0,0.0,0.0,3.33071076412735,0.0,0.0,0.0,0.0,0.0,0.859703066754126,0.0,0.0,0.0,1.1470719175788795,0.8680866858757262,0.0,0.789679037002571,0.0,0.0,0.0,0.0,2.231402068989172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-5p,0.0,2.306871889037365,1.9457010380454323,0.0,1.0431460219900976,3.637627948764719,0.0,0.0,0.0,2.00732259893602,0.0,0.0,0.0,0.0,2.982782799164528,0.0,1.0058903189802415,2.6390184421457543,1.1242347308974603,0.0,0.0,2.71684136354252,1.0655962612274466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-5p,2.8174210861045776,3.8237800974092697,3.25651972218973,2.8683148236788125,0.0,0.0,0.0,0.0,4.297573772340966,0.0,0.0,0.0,0.0,1.2134444997206508,0.0,0.6879552273543434,4.181031045966007,2.165446162339173,3.632884994511184,1.7779053386727415,1.022581445102276,0.0,0.0,1.019994992119387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
